,buytime,buyprice,stoploss,target,selltime,profit,open,high,close,low,5ema,9ema,21ema,rsi,openCloseDiff,ema5_highDiff,ema5_lowDiff
330,02-03-2021 22:45,128.12,129.78,114.84,19-03-2021 04:00,-1.295660318,129.7,129.78,128.23,128.12,127.4342088,127.13915,126.8307183,70.81943895,1.133384734,1.807513663,0.535272582
331,16-10-2018 23:45,1171.55,1179.35,1109.15,18-10-2018 23:45,5.326277154,1179,1179.35,1173,1171.55,1167.259234,1165.219507,1161.804974,75.43546124,0.508905852,1.025205937,0.366246956
332,24-04-2020 03:20,1475.1,1492.95,1332.3,30-04-2020 02:50,-1.210087452,1492.95,1492.95,1481.25,1475.1,1470.286007,1459.019858,1436.802613,78.78593971,0.783683312,1.518067757,0.326350253
333,19-07-2022 23:45,2499.05,2542.5,2151.45,31-07-2022 23:50,-1.738660691,2540,2542.5,2510.4,2499.05,2460.029708,2451.703004,2444.564429,82.85658888,1.165354331,3.243669295,1.561405007
334,08-08-2019 05:50,814,824,734,15-08-2019 23:50,-1.228501229,821.8,824,814.25,814,812.5972941,807.7172567,799.9805501,72.26258751,0.918715016,1.383823531,0.172322592
335,07-11-2019 22:55,1013.95,1022,949.55,14-11-2019 22:55,-0.79392475,1021.5,1022,1015.2,1013.95,1007.327508,1000.068193,991.2672628,77.09060064,0.616740088,1.435664621,0.653137968
336,07-02-2020 01:30,938.25,944,892.25,07-02-2020 01:40,-0.612843059,944,944,939,938.25,935.5457463,931.8808968,926.9834597,70.80734644,0.529661017,0.895577721,0.288223148
337,08-04-2020 00:15,774.9,795,614.1,03-06-2020 00:00,-2.593883082,782.9,795,776.05,774.9,767.4873397,758.5433746,742.6669026,73.89190195,0.874952101,3.460711992,0.956595733
338,05-05-2021 00:05,1006,1019.8,895.6,06-05-2021 23:45,-1.371769384,1017.3,1019.8,1010.75,1006,1004.554956,998.7739966,992.1669099,70.21857641,0.643861201,1.494905235,0.143642504
339,16-09-2021 23:45,1192.7,1204,1102.3,17-09-2021 00:20,-0.9474302,1203,1204,1195.8,1192.7,1188.170514,1186.721232,1184.559909,80.00981673,0.598503741,1.314741376,0.379767432
340,08-11-2021 22:45,1203,1212,1131,25-11-2021 23:25,5.985037406,1212,1212,1205.65,1203,1202.086827,1201.41933,1200.513866,70.81608782,0.523927393,0.817918581,0.075907997
341,24-05-2022 23:55,1098.85,1106.35,1038.85,25-05-2022 00:05,-0.682531738,1106.1,1106.35,1100.1,1098.85,1093.482506,1087.222077,1079.65383,74.41369902,0.542446433,1.163058176,0.48846468
342,09-08-2022 23:50,1281.85,1294.05,1184.25,15-08-2022 23:45,-0.951749425,1294.05,1294.05,1286.9,1281.85,1280.964913,1277.159141,1273.015651,71.8373646,0.552528882,1.011173241,0.069047651
343,17-01-2018 22:45,312.05,317.65,267.25,23-01-2018 04:10,-1.794584201,315,317.65,313.3,312.05,309.4423782,308.3707198,306.685486,87.72914943,0.53968254,2.583857027,0.835642316
344,25-02-2018 22:45,277.5,279,265.5,27-02-2018 22:45,4.324324324,280,279,277.75,277.5,276.6428725,276.3901094,276.0997444,73.09083335,0.803571429,0.84484856,0.308874769
345,26-03-2018 23:45,248.95,251.9,225.35,27-03-2018 02:55,-1.184976903,251.5,251.9,249.85,248.95,247.7210874,246.8193638,245.3653375,84.05154186,0.656063618,1.658956949,0.493638303
346,22-05-2018 04:40,254.25,259.7,210.65,22-05-2018 23:45,-2.143559489,257.6,259.7,254.75,254.25,252.7363718,250.7504287,247.9627605,72.59441658,1.10636646,2.681412488,0.595330671
347,28-03-2019 04:05,317.05,319,301.45,28-03-2019 05:35,-0.615044946,319,319,317.1,317.05,315.8992657,314.7001863,313.0309836,71.00080139,0.595611285,0.972017013,0.362950409
348,19-05-2019 23:55,333.15,335.6,313.55,20-05-2019 00:25,-0.735404472,335.55,335.6,333.15,333.15,329.5600066,326.1650741,321.7908932,81.83393039,0.71524363,1.799759664,1.077590704
349,31-10-2019 04:50,315.75,317.8,299.35,03-11-2019 22:50,-0.649247823,317.65,317.8,316,315.75,315.5745965,314.5183992,311.3896875,76.28848289,0.519439635,0.700252821,0.055551375
350,05-06-2020 05:15,187.45,189.8,168.65,07-06-2020 23:45,-1.253667645,189.5,189.8,187.95,187.45,185.7191863,184.0203755,182.0300707,72.46684405,0.817941953,2.150059905,0.923346865
351,30-08-2020 23:50,227.75,230.4,206.55,03-09-2020 23:45,9.30845225,230,230.4,228.45,227.75,227.1670214,226.1571888,224.7289104,70.59730298,0.673913043,1.403202497,0.25597302
352,04-11-2020 23:10,218.55,219.9,207.75,05-11-2020 03:05,-0.617707618,219.8,219.9,218.55,218.55,217.6875487,215.4380632,211.0810702,70.27684429,0.568698817,1.006117016,0.394624259
353,01-02-2021 23:10,324,326.05,307.6,02-02-2021 03:00,-0.632716049,325.75,326.05,324,324,323.2955854,320.5976212,315.0452602,70.74821047,0.537221796,0.84478288,0.217411907
354,04-02-2021 23:40,402,405.75,372,07-02-2021 22:45,-0.932835821,404.75,405.75,402,402,401.3890817,397.6759962,383.7392949,81.85414132,0.679431748,1.074779628,0.151969736
355,06-11-2022 22:50,616.65,622.5,569.85,13-12-2022 23:00,-0.948674288,621.05,622.5,617.25,616.65,607.8184181,602.3209472,595.6681613,83.80329411,0.611866999,2.358487049,1.432187121
356,05-02-2023 22:45,546.3,558.8,446.3,02-03-2023 22:45,-2.288120081,558.8,558.8,547.7,546.3,545.5451988,544.6063592,541.8659861,70.10932368,1.986399427,2.372011667,0.138166062
357,11-06-2018 03:45,16880.6,16999,15933.4,19-06-2018 00:10,5.611174958,16999,16999,16913.7,16880.6,16861.99696,16810.61745,16696.44403,73.02881764,0.501794223,0.80594763,0.110203652
358,31-07-2018 00:20,17728.8,17974.6,15762.4,23-08-2018 03:20,-1.386444655,17928.9,17974.6,17830,17728.8,17700.89236,17577.21202,17364.57352,70.73636769,0.551623357,1.522746791,0.157414178
359,17-01-2022 04:20,27707.7,27936.75,25875.3,20-01-2022 22:45,6.613324094,27881.1,27936.75,27732.1,27707.7,27655.61371,27525.88891,27309.58592,72.96593375,0.5344122,1.006331405,0.187984888
360,10-03-2023 04:50,26200,26663.85,22489.2,15-09-2023 00:15,-1.770419847,26493.9,26663.85,26346.3,26200,26180.5695,26034.2365,25843.82373,75.46551637,0.557109372,1.812493326,0.07416222
361,13-06-2018 00:00,556.05,560.75,518.45,14-06-2018 05:45,-0.84524773,560.25,560.75,556.5,556.05,553.7701307,550.28817,546.0356793,71.60657002,0.669344043,1.244738175,0.410011566
362,12-09-2019 04:30,436.5,439.4,413.3,18-09-2019 23:55,5.315005727,438.95,439.4,436.5,436.5,436.0505104,434.6379847,431.4630777,71.82505656,0.558150131,0.762287109,0.102975844
363,21-11-2019 23:10,458.6,461.3,437,24-11-2019 23:00,-0.588748365,461,461.3,458.6,458.6,457.7325266,455.4606268,452.1654526,71.76640759,0.520607375,0.773352133,0.189156866
364,06-04-2020 23:50,390.85,395,357.65,07-04-2020 00:00,-1.06178841,394.2,395,392.15,390.85,385.4466783,381.5735683,377.3285257,77.16467758,0.520040589,2.418562458,1.382454064
365,22-09-2020 23:45,515.5,521,471.5,05-10-2020 05:05,-1.066925315,520.5,521,516.95,515.5,512.9808968,510.9725164,509.1026903,72.95438172,0.682036503,1.539175271,0.488671806
366,29-07-2022 04:15,924.7,935.55,837.9,29-07-2022 04:25,-1.17335352,935,935.55,929.35,924.7,913.7923659,905.4103652,896.6058849,80.50245987,0.604278075,2.325651654,1.17958625
367,26-05-2023 05:45,970,975.35,927.2,31-05-2023 00:10,-0.551546392,975.1,975.35,970,970,967.698078,963.1781481,955.9845545,73.11829588,0.52302328,0.784530882,0.237311542
368,05-11-2018 23:05,196.8,198.5,183.2,06-11-2018 00:25,-0.863821138,198.3,198.5,197.1,196.8,196.3438033,194.6800652,191.913265,74.9908133,0.605143722,1.086245197,0.231807275
369,05-03-2019 00:35,195.75,198.35,174.95,22-03-2019 05:45,10.62579821,197.85,198.35,195.95,195.75,195.0733318,193.225668,189.3266597,76.72015447,0.960323477,1.651962779,0.345679782
370,15-04-2019 00:00,224.8,226.45,211.6,15-04-2019 00:10,-0.733985765,226.25,226.45,224.9,224.8,222.8338949,220.9143927,218.6608282,77.06778461,0.596685083,1.596866917,0.874601927
371,05-09-2019 23:50,119.25,120.25,111.25,06-09-2019 00:25,-0.838574423,120.15,120.25,119.3,119.25,118.9247923,118.3650172,117.3743577,71.639162,0.707449022,1.10204386,0.272710894
372,17-10-2019 05:45,139.4,141.45,123,17-10-2019 05:55,-1.470588235,141.4,141.45,140.55,139.4,137.85621,135.2503263,131.8266837,87.49354488,0.601131542,2.540678665,1.107453351
373,29-10-2019 00:05,167.2,169.9,145.6,29-10-2019 04:20,-1.614832536,168.7,169.9,167.6,167.2,163.8874769,159.4657715,150.4941598,87.82049586,0.65204505,3.538859992,1.981174118
374,15-04-2020 00:55,77.6,78.3,72,15-04-2020 04:50,7.216494845,78.2,78.3,77.75,77.6,77.37950087,76.81419876,75.89060018,73.12442977,0.57544757,1.175605526,0.284148359
375,16-04-2020 23:45,76.15,78.3,58.95,19-04-2020 23:55,-2.823374918,78.3,78.3,76.25,76.15,75.32308951,75.01091971,74.57088052,78.48677964,2.618135377,3.80192911,1.085896905
376,20-04-2020 00:00,79.05,80.8,65.05,20-04-2020 00:15,-2.213788741,79.75,80.8,79.3,79.05,78.19471208,77.65759886,76.97988895,72.6404588,0.564263323,3.22436624,1.081958155
377,30-04-2020 00:05,86.65,88.35,73.05,30-04-2020 01:30,-1.961915753,88.2,88.35,86.85,86.65,85.74616216,83.94746861,81.34909753,82.00244661,1.530612245,2.947184874,1.043090405
378,24-06-2020 00:40,109.5,110.8,99.1,29-06-2020 00:00,9.497716895,110.3,110.8,109.5,109.5,108.916952,108.0828546,106.6920988,77.95306604,0.725294651,1.699501844,0.532463967
379,21-07-2020 01:30,108.65,109.5,101.85,21-07-2020 01:55,-0.782328578,109.35,109.5,108.8,108.65,108.5773128,108.3245203,107.6927375,70.22464995,0.502972108,0.842636724,0.066900333
380,05-11-2020 23:05,141.3,142.25,133.7,09-11-2020 22:45,-0.672328379,142.2,142.25,141.3,141.3,140.9598101,140.1284433,138.9006852,75.92809147,0.632911392,0.906987612,0.240757167
381,11-01-2021 22:50,226.1,228.85,204.1,11-01-2021 23:10,-1.216275984,228.85,228.85,226.45,226.1,224.7201214,222.3791352,217.7078403,80.16681047,1.04872187,1.804622486,0.610295692
382,28-01-2021 22:50,275,278.25,249,01-02-2021 03:00,-1.181818182,277.35,278.25,275.8,275,271.9157332,269.9993656,268.4968966,71.69457971,0.558860645,2.276466057,1.121551565
383,02-02-2021 22:45,332.2,341.5,257.8,03-02-2021 03:35,-2.799518362,339.2,341.5,332.7,332.2,326.0632132,323.4060552,319.1198342,89.06579669,1.916273585,4.520288967,1.847316924
384,31-05-2021 23:55,323.25,324.95,309.65,02-06-2021 23:45,-0.525908739,324.95,324.95,323.3,323.25,322.0635949,320.8962557,319.4899669,71.99843344,0.507770426,0.888261315,0.36702402
385,07-06-2021 00:15,343.95,346,327.55,07-06-2021 01:25,-0.596016863,345.9,346,344.1,343.95,343.6917433,341.9854782,337.7452614,76.4081067,0.520381613,0.667126228,0.07508555
386,07-10-2021 23:50,390,395.4,346.8,10-10-2021 23:45,-1.384615385,394.65,395.4,391.95,390,385.9770114,382.5719084,378.645084,75.98451076,0.684150513,2.383153421,1.031535545
387,13-10-2021 00:25,486.65,492,443.85,13-10-2021 01:00,-1.099352718,491.5,492,487.2,486.65,484.6099237,475.418579,455.7383904,89.30663461,0.874872838,1.502048027,0.419208115
388,26-10-2021 00:25,497.15,499.85,475.55,26-10-2021 00:35,-0.543095645,499.85,499.85,497.15,497.15,494.9714774,492.2956412,487.6976461,71.27388668,0.540162049,0.975997311,0.438202265
389,24-02-2022 23:20,460.35,465.7,417.55,04-03-2022 04:35,9.297273813,462.95,465.7,460.35,460.35,458.3230868,453.8586772,446.3567824,72.99283326,0.561615725,1.584048368,0.440298305
390,10-11-2022 22:45,416.5,420,388.5,10-11-2022 23:45,-0.840336134,420,420,416.65,416.5,413.9201863,413.1635648,412.6724508,75.74111026,0.797619048,1.447574686,0.619403045
391,26-01-2023 22:55,447.1,453.4,396.7,31-01-2023 04:00,-1.409080743,450.7,453.4,448.4,447.1,438.7283681,432.6082487,426.441674,84.60368462,0.510317284,3.235913518,1.872429409
392,25-07-2023 23:55,655.5,660.05,619.1,02-08-2023 04:15,5.553012967,660.05,660.05,655.6,655.5,651.8057168,648.1094925,644.1121899,74.0488357,0.674191349,1.249039193,0.563582486
393,02-11-2023 23:45,651.05,666,531.45,15-11-2023 04:00,-2.296290607,662,666,651.7,651.05,641.8682968,639.6540167,637.4652424,88.07134661,1.555891239,3.623378865,1.410291566
394,11-02-2018 22:45,70.26,71.27,62.18,11-02-2018 23:05,-1.437517791,71.6,71.27,70.32,70.26,69.09936221,68.869656,68.69259107,80.04590383,1.787709497,3.045654254,1.651918285
395,13-11-2018 22:45,60.01,60.55,55.69,13-11-2018 23:05,-0.899850025,60.5,60.55,60.11,60.01,59.35027974,59.17079247,58.98805475,81.11684381,0.644628099,1.981371199,1.099350543
396,13-03-2020 05:55,32.92,33.13,31.24,15-03-2020 23:45,5.10328068,33.11,33.13,32.92,32.92,32.75594339,32.4935451,31.97101856,73.27336942,0.57384476,1.129057086,0.49834937
397,09-09-2020 23:45,42.13,42.59,38.45,21-09-2020 03:30,8.734868265,42.4,42.59,42.16,42.13,41.92449809,41.80106905,41.52882021,83.09049446,0.566037736,1.562577863,0.487780469
398,06-01-2021 23:50,72.05,72.59,67.73,07-01-2021 03:25,-0.749479528,72.53,72.59,72.09,72.05,72.02226621,71.72523904,70.81338658,74.26790795,0.606645526,0.782110196,0.038492424
399,07-05-2021 00:05,114.24,114.9,108.96,07-05-2021 02:00,-0.577731092,114.9,114.9,114.3,114.24,113.7426561,112.8329527,111.5205573,74.87598651,0.522193211,1.007261881,0.435350054
400,17-05-2022 00:15,114.59,115.34,108.59,17-05-2022 01:45,-0.654507374,115.3,115.34,114.63,114.59,114.1831669,113.4064936,112.133652,76.46355639,0.581092801,1.002976526,0.355033707
401,27-07-2022 23:50,97.55,98.35,91.15,28-07-2022 01:30,-0.82009226,98.3,98.35,97.7,97.55,97.06578238,96.62102595,96.09238063,75.1496238,0.610376399,1.305762703,0.496378902
402,20-03-2020 03:00,1839.1,1869,1599.9,30-03-2020 00:50,-1.625795226,1861.65,1869,1843.25,1839.1,1837.593438,1819.615957,1779.75293,79.1232793,0.988370532,1.680393886,0.081918423
403,29-04-2020 23:45,1946.2,1980.05,1675.4,30-04-2020 00:40,-1.739286815,1980,1980.05,1949.55,1946.2,1918.742575,1911.381177,1900.630131,83.36170233,1.537878788,3.096256425,1.410822389
404,16-07-2020 00:15,2306,2325,2154,23-07-2020 23:45,6.591500434,2324.05,2325,2306,2306,2303.001363,2289.588759,2266.979511,70.26240759,0.776661432,0.94617795,0.130036311
405,02-06-2022 00:00,3413.05,3432,3261.45,02-06-2022 23:45,-0.555221869,3431.9,3432,3413.9,3413.05,3405.641508,3391.595817,3374.548228,71.37693981,0.524490807,0.768021317,0.21706367
406,13-10-2022 23:45,3125.2,3150,2926.8,17-10-2022 23:45,-0.793549213,3145,3150,3127.9,3125.2,3111.584654,3106.969097,3098.894103,76.78226311,0.543720191,1.219534783,0.435663179
407,02-10-2018 23:50,773.25,780.8,712.85,04-10-2018 23:45,7.81118655,779.9,780.8,775,773.25,769.6023769,765.7389143,761.4442773,70.31728166,0.628285678,1.434121812,0.471726234
408,05-02-2019 22:55,787.1,792.6,743.1,05-02-2019 23:10,-0.698767628,792.55,792.6,788.55,787.1,778.4073185,769.7493601,759.7588869,83.69080774,0.504700019,1.790648692,1.104393538
409,17-02-2019 22:50,817,822,777,20-02-2019 23:20,-0.611995104,821.85,822,817.35,817,810.6637751,806.0333894,800.0275751,76.9697274,0.547545172,1.379102791,0.775547729
410,15-12-2020 22:45,928.1,935,872.9,17-12-2020 22:45,-0.743454369,935,935,928.6,928.1,927.5021402,926.7165301,924.8571196,70.57185189,0.684491979,0.801910142,0.064417609
411,26-04-2021 23:50,974.25,982.9,905.05,28-04-2021 23:45,-0.887862458,982.8,982.9,975.6,974.25,972.3703225,968.1162172,960.8933173,71.76288348,0.732600733,1.071286749,0.192935844
412,30-07-2021 00:10,1210.25,1219.6,1135.45,30-07-2021 00:40,-0.772567651,1218.1,1219.6,1210.95,1210.25,1205.860002,1190.499396,1163.826297,81.13660049,0.586979723,1.126598723,0.362734809
413,22-09-2021 00:55,1516.65,1526.2,1440.25,22-09-2021 23:45,-0.629677249,1526,1526.2,1518.05,1516.65,1515.646383,1508.680576,1492.993414,76.65685825,0.520969856,0.691496334,0.06617328
414,11-09-2022 23:50,1154.55,1165,1070.95,15-09-2022 23:45,7.240916374,1163.75,1165,1155.95,1154.55,1144.578109,1138.540285,1130.369541,73.71829673,0.670247046,1.752951986,0.863703662
415,05-01-2020 22:45,1153.95,1171.4,1014.35,06-01-2020 22:45,-1.512197236,1162,1171.4,1155.95,1153.95,1144.507755,1141.753493,1139.659519,78.1800848,0.520654045,2.295735418,0.81825423
416,04-02-2020 04:15,1273.25,1287.8,1156.85,04-02-2020 23:20,-1.142744944,1282.2,1287.8,1273.25,1273.25,1265.773255,1255.245591,1239.345729,78.06165026,0.69801903,1.710416637,0.587217392
417,30-12-2021 22:50,2485.95,2501.5,2361.55,30-12-2021 23:15,-0.625515397,2500.2,2501.5,2486.35,2485.95,2468.981823,2456.916723,2442.469249,78.35753072,0.553955684,1.299947093,0.682563066
418,20-05-2018 23:50,3969.9,4000.5,3725.1,21-05-2018 23:55,6.166402176,3997.6,4000.5,3971.4,3969.9,3926.124463,3903.7516,3884.202773,74.83654522,0.655393236,1.859156037,1.102686145
419,27-09-2018 00:00,4171.95,4213.7,3837.95,03-10-2018 00:05,8.005848584,4205.7,4213.7,4174.25,4171.95,4148.327905,4123.065169,4092.206604,71.94275094,0.74779466,1.55141788,0.566212328
420,02-11-2018 02:40,3820.15,3858,3517.35,11-11-2018 22:45,-0.990798791,3858,3858,3825.45,3820.15,3813.465833,3789.495828,3744.638113,76.32703359,0.8437014,1.154333004,0.17497133
421,13-12-2018 22:45,4011.95,4043.8,3757.15,18-12-2018 23:15,-0.793878289,4039,4043.8,4014.2,4011.95,3976.347252,3963.977885,3953.478499,80.88852561,0.61401337,1.668053526,0.887417552
422,19-05-2019 23:50,4627.15,4707.45,3984.75,20-05-2019 00:10,-1.735409485,4707.45,4707.45,4643.6,4627.15,4590.163356,4555.393809,4519.759111,73.01183526,1.356360662,2.491511199,0.799339636
423,20-09-2019 02:10,4189.1,4227.45,3882.3,20-09-2019 03:15,-0.915471104,4220.1,4227.45,4193.45,4189.1,4177.024626,4136.062145,4050.115299,82.87084752,0.631501623,1.192808278,0.288256989
424,13-05-2020 00:05,3503.8,3529.9,3295,13-05-2020 00:40,-0.744905531,3528,3529.9,3503.8,3503.8,3484.579323,3451.501534,3400.182841,75.01065876,0.685941043,1.283908244,0.548566617
425,01-02-2021 22:50,5881.35,5965.3,5209.75,01-02-2021 23:20,-1.427393371,5935,5965.3,5885,5881.35,5834.536335,5805.071328,5758.049341,71.28059292,0.842459983,2.192071904,0.795968023
426,17-10-2021 23:45,7435,7535,6635,18-10-2021 04:30,-1.344989913,7530,7535,7468.95,7435,7422.815777,7408.302542,7397.499917,74.48501572,0.810756972,1.488841709,0.163876568
427,07-11-2021 23:35,8103.45,8224.3,7136.65,07-11-2021 23:50,-1.491340108,8156.45,8224.3,8103.45,8103.45,8081.057834,8039.032348,7973.430879,72.3685098,0.649792496,1.741694325,0.276328802
428,09-03-2022 22:55,6182.25,6239.7,5722.65,09-03-2022 23:50,-0.929273323,6221.05,6239.7,6182.25,6182.25,6146.351139,6109.669346,6064.513784,70.7836473,0.623688927,1.496047261,0.580676306
429,22-03-2022 23:45,6261.15,6312.5,5850.35,24-03-2022 00:15,-0.820136876,6312.5,6312.5,6268.95,6261.15,6231.95789,6217.601312,6197.628357,73.75378842,0.68990099,1.275914618,0.466241988
430,22-07-2022 04:35,6393.65,6460,5862.85,22-07-2022 05:20,-1.037748391,6455,6460,6405.5,6393.65,6331.729941,6271.295563,6200.827712,80.5626955,0.766847405,1.985604626,0.968461815
431,24-07-2018 00:00,434.23,439.67,390.71,06-08-2018 00:20,-1.252792299,437.57,439.67,435.33,434.23,429.7662911,426.5749312,421.9394937,70.49010642,0.511918093,2.252532335,1.027959588
432,21-08-2019 23:55,546.5,552.65,497.3,25-08-2019 23:45,-1.125343092,550.35,552.65,547.2,546.5,544.1074884,541.3456911,537.7841851,72.64319498,0.572363042,1.54573629,0.437788034
433,27-08-2019 00:05,565.2,569.5,530.8,27-08-2019 00:30,-0.76079264,568.7,569.5,565.65,565.2,562.6578409,558.8436972,553.1815365,73.63832253,0.536310884,1.201432676,0.449780448
434,09-02-2020 22:45,562.05,573.7,468.85,10-02-2020 03:15,-2.072769327,570.3,573.7,566.15,562.05,551.049034,548.3375305,546.4984999,82.02966067,0.727687182,3.948224855,1.957293122
435,14-04-2020 23:55,344.25,350,298.25,15-04-2020 00:05,-1.670297749,349.95,350,344.25,344.25,339.5526386,335.2498192,330.6741196,70.2911736,1.628804115,2.984960401,1.364520378
436,16-04-2020 23:50,372.5,374.95,352.9,20-04-2020 01:55,5.261744966,374.95,374.95,373,372.5,369.2638565,367.2898151,365.2980482,72.99233594,0.520069343,1.516507134,0.868763355
437,30-08-2020 23:50,528.2,534.9,474.6,08-09-2020 23:45,10.14767134,532.6,534.9,529.35,528.2,525.5467049,523.0123487,519.8359805,74.26283431,0.610214044,1.748606296,0.502327731
438,01-02-2021 23:00,557.1,560.45,530.3,01-02-2021 23:10,-0.601328307,560.45,560.45,557.25,557.1,552.5899903,547.2976237,539.5835475,78.8717766,0.570969756,1.402446187,0.809551186
439,01-03-2021 22:45,595.05,608.8,485.05,03-03-2021 04:15,-2.310730191,603,608.8,598.6,595.05,592.9152114,591.5910375,589.7641362,71.96756405,0.729684909,2.60919655,0.358757852
440,14-04-2021 23:50,617.55,623.65,568.75,03-05-2021 23:50,-0.987774269,623.3,623.65,618.5,617.55,613.126022,609.9161658,606.0293349,72.24833669,0.770094657,1.687481444,0.716375682
441,14-05-2021 00:20,738.35,745,685.15,14-05-2021 00:50,-0.90065687,743.85,745,739.05,738.35,734.6622828,726.7405935,713.0754069,74.45885122,0.645291389,1.387613053,0.499453815
442,02-03-2022 22:45,696.3,707.9,603.5,03-03-2022 04:40,-1.665948585,707.9,707.9,698.3,696.3,692.1467517,690.4729368,688.3152919,72.06856206,1.356123746,2.22534938,0.596473971
443,17-07-2019 23:50,264.3,266.65,245.5,18-07-2019 00:15,-0.889141128,265.8,266.65,264.35,264.3,262.5752062,261.5488393,260.5145049,70.16753768,0.54552295,1.528143184,0.652589406
444,30-07-2020 23:45,286.2,290.8,249.4,11-09-2020 00:55,-1.607267645,289.6,290.8,287.1,286.2,285.0215806,284.5388125,284.0262664,74.77065772,0.863259669,1.987076823,0.411746821
445,31-01-2022 22:45,574.75,582.4,513.55,01-02-2022 22:45,-1.331013484,579.9,582.4,576.4,574.75,573.7542775,573.2117803,572.2232215,70.44641949,0.603552337,1.484499057,0.173244456
446,02-08-2018 23:50,319.16,321.5,300.44,03-08-2018 05:55,-0.733174583,321.5,321.5,319.25,319.16,317.5058749,316.1158691,314.3410727,71.00766454,0.699844479,1.242340609,0.518274551
447,08-10-2018 05:55,312.5,315,292.5,11-10-2018 03:20,-0.8,315,315,312.75,312.5,310.9935055,309.1369891,306.6742134,73.66560121,0.714285714,1.271903023,0.482078247
448,01-11-2018 23:50,346.69,352.55,299.81,07-11-2018 07:00,-1.690270847,352.55,352.55,347.64,346.69,341.3742446,338.152275,335.0589362,72.60502712,1.392710254,3.169977411,1.533287768
449,20-01-2019 22:45,388.75,390.75,372.75,20-01-2019 23:15,-0.514469453,390.75,390.75,388.75,388.75,388.0236713,387.1902053,385.2663966,77.06203789,0.511836212,0.697716868,0.186836955
450,30-01-2019 23:35,408.75,411.13,389.71,30-01-2019 23:55,-0.582262997,410.83,411.13,408.75,408.75,408.7292413,407.6368999,404.9778198,72.88420731,0.50629214,0.583941501,0.005078579
451,21-02-2019 00:00,353.25,358.5,311.25,05-03-2019 00:45,-1.486199575,358.25,358.5,353.75,353.25,353.0912488,350.2905698,343.6541183,70.51858464,1.256106071,1.508717204,0.044940178
452,20-05-2019 00:30,412.5,417.23,374.66,20-05-2019 23:45,-1.146666667,415.4,417.23,412.75,412.5,408.4198747,404.9519929,400.4072721,70.48817199,0.637939336,2.11157523,0.989121293
453,25-08-2019 23:45,379.25,385,333.25,27-08-2019 00:40,-1.516150297,385,385,380.44,379.25,375.9156401,374.6506136,373.2800568,74.1544633,1.184415584,2.359574004,0.879198396
454,28-01-2020 03:00,450,452.5,430,28-01-2020 04:50,-0.555555556,452.5,452.5,450,450,449.0118742,447.1386946,443.8764587,71.84553685,0.552486188,0.770856537,0.219583517
455,08-04-2020 00:45,451,454,427,08-04-2020 04:25,5.321507761,453.68,454,451.13,451,448.9176535,443.9439521,434.1025676,80.69300163,0.562070182,1.119459583,0.461717629
456,07-06-2020 23:45,457.5,461,429.5,08-06-2020 00:15,-0.765027322,461,461,458,457.5,455.8766353,455.2536702,454.6258662,71.69157505,0.650759219,1.111358941,0.354833818
457,05-01-2021 01:00,661.03,666.28,619.03,05-01-2021 01:10,-0.794215089,666,666.28,662.08,661.03,656.684992,651.182731,643.8578143,80.12320591,0.588588589,1.440086458,0.657308753
458,05-01-2021 01:15,672.38,679.05,619.02,17-01-2021 23:00,7.935988578,678.5,679.05,674,672.38,668.2399976,661.6295583,650.8991843,78.89692799,0.663227708,1.591930253,0.615723606
459,07-04-2021 23:50,708.53,716.47,645.01,08-04-2021 00:15,-1.120630037,715.4,716.47,708.93,708.53,707.926452,703.8431421,695.6011488,72.95207142,0.904389153,1.192450209,0.085183127
460,19-05-2021 23:55,861.5,867,817.5,01-06-2021 01:40,-0.638421358,866.75,867,861.5,861.5,854.0184601,847.1328551,838.3432345,80.53824515,0.605710989,1.497294108,0.868431796
461,12-05-2022 23:45,755.2,765.9,669.6,13-05-2022 02:20,-1.41684322,760,765.9,756.05,755.2,746.1891299,743.4063722,741.4946268,71.86737031,0.519736842,2.573556618,1.19317666
462,27-05-2022 00:00,766.7,772.95,716.7,29-05-2022 23:45,-0.815181949,772.6,772.95,767.5,766.7,764.6362919,760.3641997,754.3040287,72.41654962,0.660108724,1.07558162,0.269167618
463,29-03-2023 02:10,511.8,515.6,481.4,30-03-2023 23:45,-0.74247753,515.35,515.6,512.4,511.8,511.6607736,509.9457661,506.1408011,73.02571823,0.572426506,0.764008217,0.027203276
464,29-11-2023 01:10,545.65,549.5,514.85,29-11-2023 02:55,-0.7055805,549,549.5,546.1,545.65,545.1953016,542.7306244,538.4186594,74.87870325,0.528233151,0.783384603,0.083331512
465,14-11-2018 22:55,109.3,110.5,99.7,15-11-2018 04:40,-1.0978957,109.9,110.5,109.3,109.3,108.7179873,108.1884606,107.4258264,73.49195712,0.545950864,1.612681212,0.53249107
466,11-12-2018 22:55,100.2,101.25,91.8,12-12-2018 23:00,-1.047904192,101.25,101.25,100.4,100.2,99.84010599,99.32149026,98.62276181,73.12781986,0.839506173,1.392487909,0.359175656
467,24-02-2019 22:55,88.8,89.8,80.8,26-02-2019 23:40,-1.126126126,89.7,89.8,88.8,88.8,88.45535051,87.75307002,86.54838573,74.41241652,1.003344482,1.497382506,0.388118796
